Canon,,,,,,    Dealer Price List ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imageRUNNER ADVANCE DX 8905i / 8995i / 8986i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
You may access each product page by clicking the product links in the above index and return ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"to the index page by clicking ""Back to Index"" link in the upper right corner of each page.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cloud Connector,,,,,,Back to Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"
Common Accessories across all third-generation imageRUNNER ADVANCE, imageRUNNER ADVANCE DX, imageFORCE, imagePRESS Lite, and selected imagePRESS models.                                                          Please check the availability.

Cloud Connector Features
-Print from Cloud Storage / Email
-Scan to Cloud Storage / Email                                                                                                                                                                                                                                                 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Item No.,eLAN Item No.,Description,,Dealer Price,MSRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C017AA,Cloud Connector for Email - (5 Year Term) <1>,,$240,$600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C018AA,Cloud Connector for Box - (5 Year Term)  <1>,,$240,$600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C019AA,Cloud Connector for Dropbox - (5 Year Term)  <1>,,$240,$600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C020AA,Cloud Connector for Google Drive - (5 Year Term)  <1>,,$240,$600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C021AA,Cloud Connector for Microsoft Teams - (5 Year Term)  <1>,,$240,$600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C022AA,Cloud Connector for OneDrive - (5 Year Term)  <1>,,$240,$600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C023AA,Cloud Connector for OneDrive for Business - (5 Year Term)  <1>,,$240,$600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C024AA,Cloud Connector for SharePoint Online - (5 Year Term)  <1>,,$240,$600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C009AA,Cloud Connector for Email - (3 Year Term) <1>,,$150,$400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C010AA,Cloud Connector for Box - (3 Year Term) <1>,,$150,$400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C011AA,Cloud Connector for Dropbox - (3 Year Term) <1>,,$150,$400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C012AA,Cloud Connector for Google Drive - (3 Year Term) <1>,,$150,$400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C013AA,Cloud Connector for Microsoft Teams - (3 Year Term) <1>,,$150,$400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C014AA,Cloud Connector for OneDrive - (3 Year Term) <1>,,$150,$400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C015AA,Cloud Connector for OneDrive for Business - (3 Year Term) <1>,,$150,$400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C016AA,Cloud Connector for SharePoint Online - (3 Year Term) <1>,,$150,$400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C001AA,Cloud Connector for Email - (1 Year NFR) <1> <2>,,$30,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C002AA,Cloud Connector for Box - (1 Year NFR) <1> <2>,,$30,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C003AA,Cloud Connector for Dropbox - (1 Year NFR) <1> <2>,,$30,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C004AA,Cloud Connector for Google Drive - (1 Year NFR) <1> <2>,,$30,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C005AA,Cloud Connector for Microsoft Teams - (1 Year NFR) <1> <2>,,$30,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C006AA,Cloud Connector for OneDrive - (1 Year NFR) <1> <2>,,$30,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C007AA,Cloud Connector for OneDrive for Business - (1 Year NFR) <1> <2>,,$30,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,6757C008AA,Cloud Connector for SharePoint Online - (1 Year NFR) <1> <2>,,$30,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<1> eLAN item (License Access Number is delivered via CNA System). Software to be installed via Software Distribution (CDS). ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<2> Three NFR license per dealer showroom location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imageRUNNER ADVANCE DX C359iF / C259iF,,,,,,Back to Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Color | Compact | Multifunction

- Print up to 36 ppm (BW/color) 
- Scan up to 200 ipm (300 dpi) (BW, color, duplex) 
- Print up to 8-1/2” x 14” 
- 2,300-sheet maximum paper capacity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Item No.,Description,,,Dealer Price,MSRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,5846C003AA,imageRUNNER ADVANCE DX C359iF <1><2>,,,"$2,530","$6,220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,5847C003AA,imageRUNNER ADVANCE DX C259iF <1><2>,,,"$2,070","$5,160",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<1> Ships standard with one 100 sheet Single Pass Duplexing Automatic Document Feeder, Envelope Feeder Attachment, 550-sheet Cassette, 100-sheet Stack Bypass, UFRII/PCL/PS Printing, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Direct PDF/XPS Printing, Color Universal Send with PDF High Compression, Encrypted PDF, Digital Signature PDF(Device and User Signature), Trace and Smooth PDF, Fax,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Searchable PDF/XPS, OOXML (Scan to PPT and Word), Universal Login Manager (Requires Download), uniFLOW Online Express, Access Management System,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Data Encryption (FIPS-140-2), IP Sec, Encrypted Secure Print, Secure Watermark, Color Image Reader, Web Browser, Ethernet 1000Base-T/100Base-TX/10Base-T, USB 2.0/3.0 Connectivity,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Remote Operator's Software Kit, Color Network ScanGear, 3 GB RAM, 256 GB SSD and Drum Unit.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<2> For proximity card use, DX platform devices come standard with iC Card Reader Box. Any configuration requiring a Proximity Card Reader is an additional purchase. (ex. uniFLOW MiCard PLUS).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Showroom Models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Item No.,Description,,,Dealer Price,MSRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*u,5846C013AA,imageRUNNER ADVANCE DX C359iF Showroom,,,"$2,404",N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*u,5847C010AA,imageRUNNER ADVANCE DX C259iF Showroom,,,"$1,967",N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*u,1409C003AA,Cassette Module-AE1 SHOWROOM <1> <4>,,,$230,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*u,9579B004AA,Cassette Feeding Unit-AJ1 SHOWROOM <2> <4>,,,$287,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*u,9580B005AA,Cassette Feeding Unit-AK1 SHOWROOM <3> <4>,,,$575,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<1> Adds one additional 550-sheet cassette for Desktop use. The total paper capacity becomes 1,200 (550 x 2 + 100 Stack Bypass)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<2> Adds one additional 550-sheet cassette and a wheeled stand for floor standing use. The total paper capacity becomes 1,200 sheets (550 x 2 + 100 Stack Bypass). ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<3> Adds three additional 550-sheet cassette and a wheeled stand for floor standing use. The total paper capacity becomes 2,300 sheets (550 x 4 + 100 Stack Bypass).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<4> Cassette Module-AE1, Cassette Feeding Unit-AJ1 and Cassette Feeding Unit-AK1 cannot be installed at the same time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardware Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Item No.,Description,,,Dealer Price,MSRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,1409C002AA,Cassette Module-AE1 <1> <4>,,,$241,$556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,9579B003AA,Cassette Feeding Unit-AJ1 <2> <4>,,,$302,$697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,9580B003AA,Cassette Feeding Unit-AK1 <3> <4>,,,$605,"$1,394",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4784B001AA,Copy Card Reader-F1 <5> <6> ,,,$218,$418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3684B005AA,Copy Card Reader Attachment-B5 <7>  ,,,$49,$112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4781B001AA,Canon Card Set-A1 (1-30),,,$110,$210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4781B002AA,Canon Card Set-A2 (31-100),,,$241,$460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4781B003AA,Canon Card Set-A3 (101-200),,,$327,$613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4781B004AA,Canon Card Set-A4 (201-300),,,$327,$613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4781B005AA,Canon Card Set-A5 (301-500),,,$652,"$1,239",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4781B006AA,Canon Card Set-A6 (501-1000),,,"$1,631","$3,116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1095B001AA,ADF Access Handle-A1 <8> ,,,$110,$195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3726B001AA,Copy Control Interface Kit-A1 <9> ,,,$37,$71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4085V100,Braille Label Kit-G1 ,,,$128,$224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1266V426,USB Keyboard (Cherry) <10>,,,$90,$123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3954V774,Universal Keyboard Stand-A2 <11>,,,$173,$331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3806V864,Convenience Stapler-C1 <12>,,,$236,$477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3987V510,Staple Remover A-1 <14>,,,$566,$809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3821V580,imageRUNNER ADVANCE DX Series Control Panel Protective Film (10 pack) <13>,,,$35,$132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<1> Adds one additional 550-sheet cassette for Desktop use. The total paper capacity becomes 1,200 (550 x 2 + 100 Stack Bypass)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<2> Adds one additional 550-sheet cassette and a wheeled stand for floor standing use. The total paper capacity becomes 1,200 sheets (550 x 2 + 100 Stack Bypass). ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<3> Adds three additional 550-sheet cassette and a wheeled stand for floor standing use. The total paper capacity becomes 2,300 sheets (550 x 4 + 100 Stack Bypass).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<4> Cassette Module-AE1, Cassette Feeding Unit-AJ1 and Cassette Feeding Unit-AK1 cannot be installed at the same time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<5> Used to limit and control access to authorized users. Tracks activity by user number for charge-back or accounting purposes. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<6> Requires Copy Card Reader Attachment-B5.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<7> Required to attach the Card Reader-F1 to the device.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<8> Handle that attaches to the Document Feeder to allow for easier access for seated users to open the document feeder. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<9>,Cannot be installed if Copy Card Reader-F1 is installed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<10> When installing USB Keyboard it is recommended to install the Universal Keyboard Stand-A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<11> Free-standing adjustable keyboard stand. Accommodates most keyboard sizes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<12> A standalone stapler that provides quick and easy corner- or side-page stapling for up to 50 sheets. Uses Staple-P1 (1008B001AA). 2 cartridges per case. 5,000 staples per cartridge.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<13> For all imageRUNNER ADVANCE DX models. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<14> A standalone staple remover with easy one-touch operation ensuring documents are ready for scanning, copying and faxing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
System Connectivity Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Item No.,eLAN Item No.,Description,,Dealer Price,MSRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,4821B003AA,PCL International Font Set-A1 <1>,,$283,$561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,3999B004AA,Barcode Printing Kit-D1 <1> ,,$452,$994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,0170C004AA,IP FAX Expansion Kit-B1 <1> <2>,,$189,$414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5982C001AA,-,Wireless LAN Board-D1,,$42,$67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<1> eLAN item (License Access Number is delivered via CNA System),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<2> Cannot be installed with Super G3 2nd Line Fax Board-AT1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imageRUNNER ADVANCE DX C359iF / C259iF (continued),,,,,,Back to Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imageRUNNER ADVANCE Solutions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Item No.,eLAN Item No.,Description,,Dealer Price,MSRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,-,4224C062AA,Authorized Send V7.X (1 License) e-LAN <1> <2>,,$600,"$1,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,-,4224C063AA,Authorized Send V7.X (10 License) e-LAN <1> <2>,,"$5,700","$10,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,-,4224C064AA,Authorized Send V7.X (100 License) e-LAN <1> <2>,,"$57,000","$105,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,4224C065AA,Authorized Send V7.X NFR (1 License) e-LAN <1> <2>,,$20,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,4224C066AA,Authorized Send To Fax V7.X (1 License) e-LAN <1> <2>,,$260,$390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,4224C015AA,Authorized Send V7.X Add-on Option  (1 License) e-LAN <1> <2>,,$490,$930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,4224C016AA,Authorized Send V7.X Worldox Add-on Option  (1 License) e-LAN <1> <2>,,$150,$220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,4224C017AA,Authorized Send V7.X Bar Code Recognition Add-on Option  (1 License) e-LAN <1> <2>,,$150,$220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,4224C018AA,Authorized Send V7.X Fax Server Add-on Option (1 License) e-LAN <1> <2>,,$150,$220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,4224C121AA,MFP Voice Assist <1><2>,,$260,$500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Φ,-,4164BT59AA,AA-PRINT MFP V1.5 Gen3 <1>,,$320,$720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Φ,-,4164BT60AA,AA-PRINT MFP V1.5 1L Gen3 NFR <1> <3>,,$0,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,4224C181AA,MEAP Web Kit V1.1,,$0,$0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,4223C001AA,Object Generator (for AS400 printing) License with 3 year Maintenance <4>,,"$3,000","$6,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,4223C002AA,Object Generator Additional 1 year Maintenance ,,$500,"$1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<1> AA-PRINT and Authorized Send Application/Jar file can be attained through download only from http://www.canon.com/fau/downloads/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<2> eLAN item (License Access Number is delivered via CNA System). Software / Kit to be installed via CDS.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<3> One NFR license per dealer showroom location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<4> eLAN item (License Access Number is delivered via CNA System). Software provided through e-support.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supplies & Consumables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Item No.,Description,,,Dealer Price,MSRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Φ,1008B001AA,Staple-P1 <1>,,,$45,$84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<1> Used for corner stapling only. 2 cartridges per case. 5,000 staples per cartridge.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drum and Toner ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Item No.,Description,,,Dealer Price,MSRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2186C003BA," GPR-58 Black Drum Unit  (C359iF- 48,200 impressions /C259iF- 47,300 impressions)",,,$169,$282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2187C003BA," GPR-58 Cyan Drum Unit (C359iF- 45,500 impressions /C259iF- 44,400 impressions)",,,$228,$380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2188C003BA," GPR-58 Magenta Drum Unit (C359iF- 45,500 impressions /C259iF- 44,400 impressions)",,,$228,$380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2189C003BA," GPR-58 Yellow Drum Unit (C359iF- 45,500 impressions /C259iF- 44,400 impressions)",,,$228,$380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2182C003BA," GPR-58 Black Toner (23,000 impressions @ 5% coverage)",,,$58,$97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2183C003AB," GPR-58 Cyan Toner (18,000 impressions @ 5% coverage)",,,$120,$200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2184C003AB," GPR-58 Magenta Toner (18,000 impressions @ 5% coverage)",,,$120,$200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2185C003AB," GPR-58 Yellow Toner (18,000 impressions @ 5% coverage)",,,$120,$200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imageRUNNER ADVANCE DX C568iF / C568iFZ / C478iF / C478iFZ,,,,,,Back to Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Color | Compact | Multifunction

 - Print up to 60 ppm (CL / BW) 
 - Scan up to 200 ipm (300 dpi) (BW, color, duplex) 
 - Print up to 8-1/2” x 14”
 - 2,300-sheet maximum paper capacity
 - Toner Cartridge(Toner T04L) included with main unit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundled Item Codes - Main Unit and Toner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Item No.,Description,,,Dealer Price,MSRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,4837C003AA,imageRUNNER ADVANCE DX C568iF (Toner T04L Bundled)<1><3><4>,,,"$4,440","$9,888",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,4837C004AA,imageRUNNER ADVANCE DX C568iFZ (Toner T04L Bundled) <1><2><3><4>,,,"$5,185","$11,608",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,4836C009AA,imageRUNNER ADVANCE DX C478iF (Toner T04L Bundled)<1><3><4>,,,"$3,980","$8,828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,4836C010AA,imageRUNNER ADVANCE DX C478iFZ (Toner T04L Bundled) <1><2><3><4>,,,"$4,725","$10,548",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<1> Ships standard with one 100 sheet Single Pass Duplexing Automatic Document Feeder, 550-sheet Cassette, 100-sheet Stack Bypass, UFRII/PCL/PS Printing, Direct PDF/XPS Printing,  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Color Universal Send with PDF High Compression, Encrypted PDF, Digital Signature PDF (Device and User Signature), Trace and Smooth PDF, Fax, Searchable PDF/XPS, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"OOXML (Scan to PPT and Word), Universal Login Manager (Requires Download), uniFLOW Online Express, Access Management System, SSD Data Initialize, Data Encryption (FIPS-140-2), ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"IP Sec, Encrypted Secure Print, Secure Watermark, Web Browser, Color Image Reader, Ethernet 1000Base-T/100Base-TX/10Base-T,USB 2.0/3.0 Connectivity, Wifi Connectivity,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Remote Operator's Software Kit, Color Network ScanGear, 4 GB RAM, and 250 GB SSD.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
